Sample,X(ms) [09.01.2026 19:11:13 127 UTC],"DB_Measuring.CycleTime_ms"
42290,1767987877185.722519,1
42291,1767987877186.896519,1
42292,1767987877187.878519,1
42293,1767987877189.671519,1
42294,1767987877190.717519,1
42295,1767987877191.722519,1
42296,1767987877192.765519,1
42297,1767987877193.773519,1
42298,1767987877194.826519,1
42299,1767987877195.920519,1
42300,1767987877196.348519,1
42301,1767987877197.419519,1
42302,1767987877199.081519,1
42303,1767987877200.147519,1
42304,1767987877201.146519,1
42305,1767987877202.196519,1
42306,1767987877203.232519,1
42307,1767987877204.280519,1
42308,1767987877205.295519,1
42309,1767987877206.313519,1
42310,1767987877207.327519,1
42311,1767987877208.379519,1
42312,1767987877209.546519,1
42313,1767987877210.557519,1
42314,1767987877211.582519,1
42315,1767987877212.618519,1
42316,1767987877213.625519,1
42317,1767987877214.688519,1
42318,1767987877215.692519,1
42319,1767987877216.721519,1
42320,1767987877217.749519,1
42321,1767987877218.781519,1
42322,1767987877219.883519,1
42323,1767987877220.838519,1
42324,1767987877221.852519,1
42325,1767987877222.884519,1
42326,1767987877224.014519,1
42327,1767987877224.939519,1
42328,1767987877226.010519,1
42329,1767987877226.993519,1
42330,1767987877228.005519,1
42331,1767987877229.027519,1
42332,1767987877230.079519,1
42333,1767987877231.097519,1
42334,1767987877232.097519,1
42335,1767987877233.119519,1
42336,1767987877234.164519,1
42337,1767987877235.157519,1
42338,1767987877237.180519,1
42339,1767987877237.636519,1
42340,1767987877238.659519,1
42341,1767987877239.675519,1
42342,1767987877240.692519,1
42343,1767987877241.732519,1
42344,1767987877242.772519,1
42345,1767987877243.799519,1
42346,1767987877244.833519,1
42347,1767987877245.849519,1
42348,1767987877246.961519,1
42349,1767987877247.918519,1
42350,1767987877248.977519,1
42351,1767987877250.026519,1
42352,1767987877251.035519,1
42353,1767987877252.118519,1
42354,1767987877253.078519,1
42355,1767987877254.134519,1
42356,1767987877255.124519,1
42357,1767987877256.151519,1
42358,1767987877257.143519,1
42359,1767987877258.253519,1
42360,1767987877259.206519,1
42361,1767987877260.253519,1
42362,1767987877261.409519,1
42363,1767987877262.325519,1
42364,1767987877263.349519,1
42365,1767987877264.335519,1
42366,1767987877265.349519,1
42367,1767987877266.424519,1
42368,1767987877267.458519,1
42369,1767987877268.494519,1
42370,1767987877269.480519,1
42371,1767987877270.531519,1
42372,1767987877272.237519,1
42373,1767987877272.628519,1
42374,1767987877273.713519,1
42375,1767987877274.686519,1
42376,1767987877275.751519,1
42377,1767987877276.744519,1
42378,1767987877277.809519,1
42379,1767987877278.876519,1
42380,1767987877280.045519,1
42381,1767987877281.079519,1
42382,1767987877282.114519,1
42383,1767987877283.265519,1
42384,1767987877284.330519,1
42385,1767987877285.492519,1
42386,1767987877286.485519,1
42387,1767987877287.536519,1
42388,1767987877288.779519,1
42389,1767987877289.830519,1
42390,1767987877290.582519,1
42391,1767987877291.624519,1
42392,1767987877292.626519,1
42393,1767987877293.645519,1
